2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+00 4.600000000000000200e-01 8.613333333333332842e-01 6.309733809024017578e-03 4.000000000000000083e-02 3.577708763999663637e-03 3.899999999999999994e-02 3.534543817807327733e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000444e-01 2.713333333333333153e-01 8.118118738467171649e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000000e+00 5.100000000000000089e-01 3.766666666666666774e-02 3.476007714264977167e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-02 1.000000000000000000e+00 5.600000000000000533e-01 6.000000000000000125e-03 1.409964538561165378e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-03 1.000000000000000000e+00 4.799999999999999822e-01 6.666666666666666444e-04 4.712473597528946253e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 -1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000178e-01 2.993333333333333401e-01 8.361277591550406174e-03 3.333333333333333222e-04 3.332777731473763488e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 3.000000000000000000e+00 4.600000000000000200e-01 8.594444444444444553e-01 3.663630430142949222e-03 4.188888888888889217e-02 2.111718885872181442e-03 4.188888888888889217e-02 2.111718885872181442e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000444e-01 2.702222222222221970e-01 4.680956369987112134e-03 1.111111111111111164e-04 1.111049381001276610e-04 1.111111111111111164e-04 1.111049381001276610e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 3.000000000000000000e+00 5.500000000000000444e-01 3.966666666666666952e-02 2.057323563981509288e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-02 3.000000000000000000e+00 4.799999999999999822e-01 5.000000000000000104e-03 7.434902674398489921e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-03 3.000000000000000000e+00 5.200000000000000178e-01 6.666666666666666444e-04 2.720747900082341481e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 -1.000000000000000000e+00 3.000000000000000000e+00 5.600000000000000533e-01 2.273333333333333317e-01 4.417803487517409783e-03 1.111111111111111164e-04 1.111049381001276881e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+01 4.400000000000000022e-01 8.668666666666666742e-01 1.961367285754921780e-03 4.176666666666666722e-02 1.155021099695040850e-03 4.089999999999999886e-02 1.143491582828662454e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+01 4.899999999999999911e-01 2.646999999999999909e-01 2.547115427302030100e-03 1.666666666666666611e-04 7.452938769122975041e-05 1.666666666666666611e-04 7.452938769122975041e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000000e+01 5.300000000000000266e-01 4.016666666666666996e-02 1.133627004435403115e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-02 1.000000000000000000e+01 5.000000000000000000e-01 5.366666666666666287e-03 4.218161351250706800e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-03 1.000000000000000000e+01 5.100000000000000089e-01 8.999999999999999754e-04 1.731271209256365809e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 -1.000000000000000000e+00 1.000000000000000000e+01 5.500000000000000444e-01 1.675333333333333397e-01 2.156122411147347404e-03 3.333333333333333493e-05 3.333277777314806999e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 3.000000000000000000e+01 4.400000000000000022e-01 8.632666666666666266e-01 1.145218702494510193e-03 4.202222222222222470e-02 6.687995469639648749e-04 4.162222222222222018e-02 6.657478071020433551e-04 1.111111111111111164e-05 1.111104938254458183e-05
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 3.000000000000000000e+01 5.100000000000000089e-01 2.643666666666666942e-01 1.469984626609794568e-03 1.444444444444444378e-04 4.005878739038324287e-05 1.333333333333333397e-04 3.848745185923957939e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 3.000000000000000000e+01 5.500000000000000444e-01 3.868888888888889072e-02 6.428414247648404954e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.063900000000000000e+04 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000021e-02 3.000000000000000000e+01 5.100000000000000089e-01 4.855555555555555666e-03 2.317081290427072226e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
